nll,nlpd,nll_val,nlpd_val
1.4572093,1.687201,1.4761584,1.7072948
1.4564686,1.7278018,1.4752473,1.7136953
1.4582657,1.6727312,1.4771456,1.6901577
1.4564854,1.6909434,1.4752241,1.7041684
1.4545829,1.6780545,1.4731258,1.7007612
1.4546084,1.6893795,1.4731627,1.7014476
1.4550818,1.7001231,1.4736704,1.7230496
1.4554996,1.6775204,1.4744544,1.6831311
1.4579188,1.6654373,1.4768773,1.6787865
1.4565026,1.6749396,1.4753455,1.6921214
1.456027,1.6670666,1.4748749,1.6983675
1.4561853,1.6816646,1.4749787,1.6972878
1.4545817,1.6664416,1.4731933,1.6909882
1.4596149,1.6771357,1.4783806,1.6834128
1.4581174,1.6856022,1.476808,1.6859072
1.4557303,1.6629448,1.4744908,1.6832149
1.4585602,1.6706572,1.477818,1.6747365
1.4573828,1.6784133,1.4765289,1.6851631
1.4557966,1.6804374,1.474847,1.6892858
1.4531822,1.6796659,1.4719803,1.6787353
1.451334,1.6680603,1.4699413,1.6811941
1.4516696,1.6669153,1.470322,1.7012317
1.4536006,1.6779526,1.4723675,1.6923358
1.4497552,1.6667072,1.4681655,1.6706734
1.4517584,1.633396,1.470144,1.6613194
1.4514881,1.666554,1.4699104,1.6840528
1.4505659,1.6670531,1.46891,1.6678433
1.4478444,1.6669757,1.4658614,1.6612287
1.4475291,1.6788725,1.4655547,1.6850653
1.4457691,1.6616987,1.4636214,1.6601522
1.4445924,1.6719974,1.462368,1.6533717
1.4402355,1.6563407,1.4577491,1.6844518
1.4409966,1.6619256,1.4586172,1.6749659
1.4381658,1.6680329,1.455633,1.6649969
1.4372529,1.6686456,1.4546802,1.6686718
1.4380839,1.6765685,1.4556124,1.6780528
1.4370338,1.6827159,1.454481,1.6840515
1.4356987,1.6685392,1.4530259,1.6714659
1.4346324,1.6824605,1.4518461,1.6810696
1.4328941,1.6615683,1.4500294,1.6737155
1.4315072,1.6515472,1.4485408,1.672728
1.431539,1.6498692,1.4485856,1.6512108
1.4320394,1.6545262,1.4489913,1.6670392
1.4306908,1.6777953,1.4474893,1.667835
1.4302132,1.651044,1.4469388,1.6790148
1.4283968,1.66834,1.44492,1.6638237
1.4289201,1.6662847,1.4455703,1.6628484
1.4281696,1.653294,1.4447582,1.6561631
1.431639,1.6568867,1.4486045,1.6682068
1.4303087,1.6405619,1.4470524,1.6478235
1.4304764,1.629767,1.4472487,1.6292876
1.4316543,1.6530372,1.4485315,1.6624525
1.429649,1.6489813,1.4462752,1.6506437
1.4289478,1.6401972,1.4455245,1.6529655
1.4283451,1.6426533,1.444865,1.662452
1.4292428,1.6293837,1.4458222,1.6505407
1.4298685,1.6321568,1.4464881,1.652044
1.4306873,1.6513879,1.4473573,1.651199
1.4314065,1.6404518,1.4480846,1.6445165
1.4329575,1.6463076,1.4497974,1.6416204
1.4348811,1.6462301,1.4518254,1.6631771
1.4353477,1.6347319,1.4522958,1.6455703
1.435659,1.6353171,1.4526173,1.649798
1.4339405,1.6536986,1.4506937,1.6645771
1.4346615,1.6268078,1.4514759,1.6448226
1.4335896,1.6420631,1.4503881,1.6406424
1.4342253,1.6307365,1.4510651,1.6240015
1.4379628,1.6473953,1.4550682,1.6325651
1.4361249,1.6344815,1.453015,1.6527524
1.4355216,1.6326739,1.4523456,1.6419301
1.4345511,1.6576998,1.4512967,1.6524637
1.4333018,1.6306193,1.44998,1.6455525
1.4333365,1.6256528,1.4500178,1.6370755
1.4342799,1.6417748,1.4511403,1.639486
1.4354639,1.6414059,1.4523085,1.6187849
1.4359151,1.6247387,1.4528309,1.6411797
1.4353824,1.6151994,1.4522567,1.6266346
1.4366113,1.6306272,1.4534043,1.6329678
1.4356802,1.6204524,1.452393,1.626636
1.4406652,1.612976,1.4580623,1.636369
1.438886,1.6350505,1.4562588,1.6323371
1.4394827,1.6081345,1.4569789,1.6137928
1.4439962,1.617063,1.4618247,1.6396224
1.4443201,1.6381682,1.462114,1.6297264
1.444146,1.61312,1.4619342,1.6162648
1.4425489,1.6180881,1.4602621,1.6265162
1.442761,1.6315652,1.4604981,1.6313969
1.4423035,1.6277821,1.4599888,1.6371776
1.4414599,1.6079051,1.4590771,1.6140987
1.439953,1.6164765,1.4575713,1.6302419
1.4381526,1.6090721,1.455724,1.6140372
1.4371111,1.6256266,1.4545505,1.6323944
1.4371488,1.6251621,1.4545381,1.6248267
1.4376343,1.6040522,1.455025,1.6174146
1.4382155,1.6098443,1.4556367,1.6132965
1.4373652,1.6206493,1.4547493,1.6332726
1.4385211,1.6255565,1.4559623,1.6214975
1.435439,1.6162927,1.4526715,1.6319962
1.4355013,1.6220684,1.4527271,1.6312091
1.4355645,1.611016,1.4528351,1.6200217
1.4381346,1.6121372,1.4554392,1.6164784
1.4362073,1.6061904,1.4532827,1.6080675
1.4365748,1.6131067,1.4537002,1.6340523
1.437234,1.6167481,1.4543626,1.6125797
1.4372208,1.6158507,1.4543345,1.6375382
1.4372424,1.6063751,1.4543666,1.6062171
1.4380618,1.6108007,1.4552629,1.6291256
1.4369586,1.6069555,1.4539583,1.6303988
1.4367706,1.5934459,1.4537475,1.6087697
1.4351319,1.6118709,1.4519256,1.6172796
1.4366415,1.5951617,1.453671,1.6293056
1.437045,1.5984287,1.4541337,1.6176562
1.4383146,1.5986042,1.4553128,1.6201223
1.4380226,1.6067715,1.4549948,1.6145527
1.4380163,1.6151081,1.4550048,1.6206952
1.437089,1.604011,1.4539571,1.622401
1.4367542,1.609858,1.4535972,1.6198422
1.4356691,1.605249,1.4523913,1.6128086
1.4344857,1.6215942,1.4509512,1.6298257
1.4343343,1.605733,1.450784,1.6103165
1.4343824,1.6047164,1.4508339,1.6085247
1.4359328,1.5849338,1.452537,1.6090833
1.4360495,1.6087012,1.4526811,1.6111356
1.4361676,1.5952123,1.4527879,1.6190871
1.435139,1.6136891,1.4516573,1.6162567
1.4370084,1.5976409,1.4536227,1.6147343
1.4379843,1.5806665,1.4548092,1.6108083
1.4382223,1.6071131,1.4550724,1.6110637
1.4366987,1.6084343,1.4533237,1.6153144
1.436447,1.5962918,1.4530445,1.6138515
1.4366182,1.602557,1.4532202,1.6083637
1.4377909,1.6013687,1.4544823,1.6140172
1.4371961,1.597262,1.4538641,1.60456
1.4376869,1.595217,1.4544479,1.60649
1.4365098,1.5885862,1.4532083,1.6152316
1.438063,1.5876784,1.4550058,1.6051521
1.4366298,1.6050571,1.4534769,1.6098639
1.4368027,1.5981914,1.4537103,1.5986559
1.4389029,1.6052158,1.4556518,1.6049516
1.441461,1.5904343,1.4584649,1.6018399
1.4409595,1.5869424,1.4579555,1.5930319
1.4417279,1.5932568,1.4587493,1.5911825
1.4432845,1.5946981,1.4603367,1.6017996
1.4439713,1.582294,1.4611212,1.6217142
1.4438986,1.597056,1.4610106,1.5968506
1.4436505,1.5859723,1.4607347,1.593528
1.4438101,1.592614,1.4609658,1.6025815
1.4451233,1.593399,1.462351,1.6163605
1.4446737,1.5886847,1.4618499,1.5984141
1.4427737,1.5802281,1.4598451,1.5863516
1.4435343,1.5916554,1.4606644,1.6003547
1.4436537,1.5800437,1.4609227,1.5921997
1.4444185,1.5947324,1.4618571,1.59916
1.443835,1.5702658,1.4612565,1.5896001
1.4434986,1.5996071,1.4608966,1.619274
1.4441888,1.5850451,1.4615777,1.5950174
1.4443734,1.5820575,1.4617696,1.5898818
1.4443992,1.5769365,1.4617971,1.5819521
1.444231,1.57856,1.4616375,1.5829271
1.4438772,1.568779,1.461246,1.5848702
1.4438863,1.5866538,1.4612583,1.5949197
1.4441869,1.5759709,1.4615879,1.5806415
1.444447,1.5806023,1.461838,1.5828702
1.4452984,1.5948306,1.4627787,1.6031799
1.4459684,1.5712837,1.4633933,1.5797884
1.4463947,1.5744094,1.463895,1.5776674
1.4462671,1.5674316,1.4637572,1.5758765
1.4459625,1.5763949,1.4634403,1.5785737
1.4454447,1.5859019,1.4628664,1.5875281
1.4458716,1.5933143,1.4632975,1.5838745
1.4451116,1.5687262,1.4624715,1.5889328
1.4451044,1.5858225,1.4624544,1.589587
1.4439951,1.589934,1.4612659,1.5900909
1.4451344,1.5787946,1.4624614,1.5875283
1.4442576,1.5828842,1.4615632,1.5996915
1.4436349,1.5608664,1.4609504,1.5683018
1.4422805,1.5896478,1.4595158,1.610284
1.4412715,1.5653374,1.4584457,1.584632
1.4412568,1.5752528,1.4584666,1.5898174
1.440524,1.5849625,1.4576613,1.5854433
1.440721,1.5707337,1.4577806,1.5899721
1.4422171,1.5641074,1.45966,1.5803084
1.4425143,1.5601603,1.4599618,1.58091
1.4426309,1.5760912,1.4600998,1.5905851
1.4429339,1.5912415,1.4603844,1.5661
1.4424461,1.5755212,1.4598798,1.5985818
1.4418485,1.5698415,1.4591981,1.5757565
1.4422356,1.5463039,1.4596753,1.5651982
1.4425048,1.5688368,1.4599879,1.5792557
1.4427749,1.5652637,1.4602145,1.5774547
1.4432681,1.5651748,1.4607161,1.58401
1.443981,1.5783827,1.4613956,1.6042756
1.443111,1.5622703,1.4605198,1.5774528
1.4438022,1.5663782,1.4611734,1.5740772
1.4441476,1.5659515,1.4615397,1.5818465
1.44494,1.5746638,1.4623566,1.5845201
1.4447759,1.567025,1.4621547,1.57662
1.445335,1.5787789,1.4627637,1.5771546
1.4462912,1.565183,1.4638394,1.5790454
1.4477289,1.556171,1.4649657,1.5730702
1.4469967,1.5647665,1.4642506,1.5773096
1.4464303,1.5629965,1.463668,1.5751976
1.4470013,1.5731931,1.4642715,1.5702271
1.44538,1.5549477,1.4624827,1.5625212
1.4453204,1.5536743,1.4624041,1.5811559
1.4450762,1.553931,1.462137,1.5645307
1.4443668,1.5713476,1.4614896,1.578783
1.4442914,1.5531242,1.4614085,1.5813831
1.4434849,1.5622582,1.4605966,1.577442
1.4435527,1.56672,1.4606595,1.564519
1.4431885,1.5789332,1.4602716,1.5755156
1.4417603,1.5537556,1.4587471,1.5663308
1.4427779,1.5813235,1.4597437,1.5893147
1.4430485,1.5569293,1.4599959,1.5650688
1.4425006,1.5549793,1.4593899,1.5812021
1.4422213,1.5501617,1.4590849,1.5579581
1.4424614,1.5524619,1.4593588,1.5782007
1.4416375,1.5533948,1.4585487,1.5681343
1.4417638,1.5547584,1.458675,1.5786784
1.441229,1.5617068,1.4580808,1.5828124
1.4405296,1.5551813,1.4573165,1.5675234
1.4404804,1.5623021,1.4571906,1.569764
1.4402516,1.5709053,1.4569354,1.5884607
1.4408219,1.5482405,1.4575707,1.5714105
1.4410332,1.5589015,1.4577324,1.5745431
1.4407493,1.5601753,1.4574426,1.5730864
1.4412309,1.5722747,1.4579153,1.5636154
1.4407605,1.5473852,1.4574145,1.5583091
1.4405401,1.5503966,1.4571786,1.557649
1.4392247,1.5664912,1.4557581,1.5708561
1.4394205,1.5624778,1.4559133,1.5714676
1.4383913,1.5601919,1.4548285,1.5755912
1.4391726,1.556538,1.4557444,1.5712832
1.438835,1.564019,1.455388,1.5826218
1.4384794,1.5404428,1.4549887,1.560095
1.4385704,1.5514356,1.4550831,1.550386
1.4389575,1.5572683,1.4554454,1.5627338
1.4404519,1.559916,1.4571136,1.561402
1.4406452,1.5512992,1.4573463,1.5618865
1.4414304,1.5585109,1.4584005,1.5791365
1.4417028,1.5552037,1.4587322,1.5595006
1.4406797,1.5520968,1.4576517,1.5705438
1.4401126,1.5552754,1.4570079,1.57073
1.4392824,1.5524349,1.4561893,1.565135
1.439003,1.551764,1.4558853,1.5627562
1.4388702,1.5603751,1.4557322,1.5715643
1.4384949,1.5476756,1.4553157,1.5697293
1.437953,1.5422245,1.4547284,1.5623486
1.4381565,1.5477878,1.4549373,1.5708334
1.4378433,1.5580612,1.4545902,1.576735
1.437008,1.5504034,1.4538138,1.5535724
1.4371898,1.5444622,1.4540639,1.5617971
1.4373955,1.5571706,1.4543154,1.5713006
1.4376725,1.5557802,1.4546235,1.5667821
1.436963,1.5551524,1.4537991,1.5712206
1.4361296,1.5439619,1.4529078,1.5510798
1.4359666,1.5412853,1.4527278,1.5633444
1.4352945,1.553113,1.45202,1.5614552
1.4359559,1.5497453,1.4527566,1.5591012
1.4354689,1.5558187,1.4522501,1.5593578
1.4347298,1.5548567,1.451455,1.5659182
1.4347763,1.55047,1.4514968,1.5690372
1.4362147,1.5398154,1.4529403,1.548779
1.4362513,1.5579768,1.4528967,1.5691904
1.4355386,1.539122,1.4521428,1.562128
1.4356514,1.5377506,1.4522136,1.5570637
1.4357271,1.5404115,1.4523458,1.5441484
1.4355457,1.5446981,1.4521512,1.5617907
1.4346013,1.556584,1.4511217,1.5494325
1.435044,1.5518454,1.4516262,1.5543935
1.4346902,1.5509417,1.4512242,1.5668815
1.4354339,1.5484412,1.4520689,1.5590062
1.4357206,1.5513481,1.4523835,1.5558085
1.4352313,1.5389562,1.4518229,1.5541314
1.4354646,1.5440661,1.4520793,1.5741544
1.4353853,1.5461222,1.45199,1.5620631
1.4359541,1.5339627,1.4526075,1.5601271
1.4360087,1.5598425,1.4526665,1.562245
1.4358541,1.5434813,1.4525034,1.5557215
1.4359049,1.5354481,1.4525485,1.5572156
1.4357064,1.5416292,1.4523329,1.5487587
1.4355228,1.5467249,1.4521244,1.5671155
1.4338201,1.5524261,1.4502877,1.5586667
1.4338089,1.5436919,1.4502827,1.5563837
1.4341407,1.5455073,1.450617,1.5665704
1.4338764,1.5559337,1.450342,1.5642902
1.4340314,1.5367858,1.4505064,1.5598065
1.4336177,1.5450984,1.4500909,1.5659574
1.4341197,1.5479697,1.4506142,1.5581456
1.4338654,1.55107,1.4503402,1.5658025
1.4344112,1.5405087,1.4509832,1.5677444
1.4337949,1.5423965,1.4502991,1.5606709
1.43363,1.5434344,1.4501164,1.561141
1.4327012,1.5494412,1.4490542,1.558025
1.4329989,1.54282,1.4493872,1.5584409
1.4328548,1.5488207,1.449229,1.5546665
1.432394,1.5590892,1.448776,1.5616801
1.4325671,1.5288455,1.448973,1.5598618
1.4324175,1.5490093,1.4488143,1.5474812
1.4322687,1.5438968,1.4486494,1.5474825
1.4325879,1.5342206,1.4489908,1.550783
1.4332966,1.551532,1.4497813,1.5614437
1.4328822,1.5443971,1.4493475,1.5599734
1.431955,1.5442162,1.4483299,1.5575109
1.4328899,1.544943,1.4493802,1.5549728
1.4334157,1.5489384,1.4499441,1.5535513
1.434703,1.5474312,1.4512845,1.5528342
1.4343445,1.5437562,1.4508742,1.5622174
1.4346482,1.5265158,1.4511698,1.5566368
1.434765,1.5373465,1.4512542,1.5530188
1.4348998,1.5527153,1.4513988,1.5620667
1.4357022,1.544033,1.4523191,1.5609946
1.4357841,1.5321718,1.4524275,1.5484346
1.435035,1.5329688,1.4516256,1.5443572
1.4353131,1.5346752,1.4519503,1.5487615
1.4356389,1.5472977,1.4522989,1.5539731
1.4356377,1.5322509,1.4523047,1.5395193
1.435252,1.5427114,1.4518716,1.5524203
1.4351336,1.5341909,1.4517472,1.542844
1.4359167,1.5492201,1.4525819,1.5465834
1.4368484,1.5379399,1.4535455,1.5627267
1.4360125,1.5382636,1.4526534,1.5528573
1.4368287,1.5477028,1.4536349,1.5522398
1.436314,1.5506088,1.4530272,1.5581646
1.4355738,1.5354095,1.452203,1.5545859
1.4350901,1.5299524,1.4517401,1.5452306
1.4348254,1.5286036,1.451454,1.5501368
1.4352827,1.5436964,1.4519368,1.5734832
1.4367352,1.5387934,1.4535078,1.5506606
1.4380054,1.5354882,1.4549514,1.5405766
1.4383692,1.5480965,1.4553454,1.5499737
1.4393079,1.5441601,1.4562893,1.555903
1.4393272,1.5335451,1.4563172,1.5556914
1.4396814,1.5463462,1.456722,1.5598506
1.4391212,1.5481634,1.4560899,1.5542129
1.4393741,1.5334425,1.4563766,1.5447787
1.4391402,1.5374418,1.4561266,1.5443578
1.4386259,1.5365312,1.4555342,1.5461458
1.4383738,1.5456874,1.4552836,1.5557537
1.4388753,1.539468,1.4557525,1.5500531
1.4391432,1.5356628,1.4560484,1.5590392
1.4399582,1.5376958,1.4569064,1.5514144
1.4402772,1.539565,1.4571031,1.5555531
1.4404484,1.5407609,1.4572393,1.5602499
1.4403332,1.5483267,1.4571141,1.5473803
1.4399253,1.5243889,1.4566854,1.55546
1.4400847,1.5316957,1.4568805,1.5499386
1.4397596,1.5309651,1.456551,1.5387334
1.43981,1.5326321,1.4565806,1.5518726
1.440469,1.5382546,1.4572185,1.5548034
1.4395529,1.5367028,1.4562575,1.5574694
1.4396749,1.5334765,1.456377,1.5545588
1.4400008,1.5269079,1.4567057,1.5405064
1.4406904,1.5280365,1.4576031,1.5441747
1.4405335,1.5286746,1.4574544,1.5433784
1.4390374,1.5422271,1.4559114,1.5422907
1.4387782,1.5253325,1.4556173,1.5499307
1.4380934,1.5407743,1.4548831,1.5452093
1.4379514,1.5194463,1.4547325,1.552305
1.4374237,1.5338976,1.4541333,1.5589128
1.4366941,1.5318147,1.4533439,1.5479903
1.437243,1.5209734,1.4539596,1.5520853
1.4366429,1.5239779,1.4533793,1.535149
1.4373714,1.528326,1.4541178,1.5348793
1.4374006,1.5380203,1.4541554,1.5393703
1.436307,1.5276893,1.4527462,1.5505908
1.4355402,1.5364406,1.4519476,1.5503118
1.4365287,1.5381479,1.4528496,1.5507576
1.436423,1.5378556,1.4527385,1.5469722
1.4363619,1.5350813,1.4526716,1.5640032
1.4360592,1.5275753,1.4523814,1.552697
1.4368223,1.5206608,1.4532074,1.5518274
1.4368197,1.5348738,1.4532139,1.5501698
1.4373201,1.5319487,1.453703,1.5542412
1.4370779,1.5334538,1.4534372,1.5451016
1.4371378,1.539277,1.453541,1.541347
1.436942,1.5278265,1.4533418,1.5440233
1.4364988,1.5439034,1.4528843,1.569697
1.4362515,1.5284607,1.4525894,1.544414
1.4363528,1.531908,1.4526922,1.5349848
1.4376243,1.5456256,1.4541541,1.5615209
1.4370697,1.5262284,1.4534895,1.5428597
1.4379565,1.5316176,1.4543699,1.5485697
1.4386156,1.5213512,1.4551191,1.5459372
1.4387035,1.5288299,1.4552073,1.5532106
1.4384803,1.5212616,1.4549536,1.5449649
