nll,nlpd,nll_val,nlpd_val
1.4795005,8.086901,1.486702,8.109493
1.4641232,5.418911,1.4716442,5.510588
1.4604645,4.1127563,1.4683036,4.212148
1.4558706,3.815414,1.464281,3.7458694
1.4432105,3.343744,1.4520025,3.433878
1.4421551,3.097258,1.4510815,3.0917025
1.4427444,3.3463473,1.451524,3.2658305
1.4305466,3.0851123,1.4400599,3.1024542
1.4271154,2.805411,1.436922,2.7988203
1.4229676,2.7861438,1.4331757,2.8396177
1.419828,2.8787613,1.4303705,2.765788
1.4171901,2.766331,1.4278914,2.7563062
1.4152232,2.7167017,1.4261278,2.6870825
1.4157857,2.6376271,1.4265538,2.7805712
1.4174899,2.565389,1.427998,2.571406
1.415639,2.5275972,1.4263116,2.51422
1.4147584,2.551931,1.4257482,2.492909
1.4138149,2.429367,1.4253066,2.4863553
1.4149407,2.5288796,1.4271598,2.5184927
1.4150177,2.5039992,1.427253,2.54476
1.4155369,2.4243317,1.4279063,2.5139775
1.4147271,2.4314766,1.4269092,2.4055812
1.4153398,2.4321938,1.4276521,2.4450152
1.415271,2.2606192,1.4275978,2.3091373
1.4154377,2.4024227,1.42792,2.3986347
1.4141116,2.386423,1.4262674,2.3752
1.4169886,2.3288321,1.429698,2.3233209
1.4163393,2.3695204,1.4289471,2.390214
1.41591,2.2621708,1.4284647,2.3194609
1.4158722,2.287954,1.4284586,2.280288
1.4177628,2.362865,1.4306414,2.3070383
1.4196451,2.246578,1.4327753,2.2643843
1.4201263,2.2391999,1.4332769,2.2723675
1.4228284,2.2841122,1.4362743,2.3355997
1.425241,2.154583,1.4388028,2.249755
1.427866,2.181162,1.4416705,2.2096875
1.4290069,2.1707594,1.442889,2.1838417
1.4278255,2.154963,1.4416456,2.149944
1.4345686,2.0803642,1.4488257,2.1071327
1.4322344,2.179457,1.4463882,2.1975622
1.4346483,2.1631482,1.4489573,2.209391
1.4361176,2.1957011,1.450577,2.2143052
1.4391748,2.0923872,1.453761,2.0967727
1.4381274,2.1461892,1.4526445,2.1329918
1.4396243,2.1277397,1.454255,2.120011
1.4430867,2.0080628,1.458035,2.0016294
1.4388757,2.1339319,1.4535793,2.1125522
1.4332333,2.1171832,1.4475875,2.1244926
1.4329422,2.1300437,1.4473143,2.1103168
1.4329708,2.0788848,1.4473388,2.051452
1.4331613,2.044575,1.4475453,2.091394
1.4279379,2.0260003,1.4419787,2.0857453
1.4265437,2.0215385,1.4405248,2.0874863
1.4270226,2.118781,1.4409983,2.099694
1.4295884,2.1316388,1.4437302,2.1607752
1.42919,2.0846007,1.4433111,2.0629456
1.4268565,2.123927,1.4408784,2.0689638
1.4291294,2.0548058,1.4433202,2.0376806
1.4294224,2.0958853,1.4436411,2.097866
1.4301372,2.1293545,1.4444232,2.0395613
1.4268073,1.9708365,1.4409636,2.0081298
1.4266441,2.0829024,1.4407896,2.1320336
1.425938,2.0176134,1.4400415,2.0459764
1.4266528,2.0233362,1.4408673,1.9998775
