nll,nlpd,nll_val,nlpd_val
1.4847708,1.8005078,1.4996158,1.8166503
1.769266,1.9815849,1.7872671,2.0002575
1.4106845,1.6426759,1.4231353,1.657391
1.9126085,2.0326643,1.9179404,2.0407662
2.0278778,2.2093003,2.0476863,2.2299724
2.040506,2.23802,2.0603921,2.2586737
2.7566211,3.009613,2.7800553,3.0344448
1.4100003,1.6475174,1.4222164,1.6619184
1.4760481,1.694665,1.4907337,1.710829
1.4558101,1.6609508,1.4700797,1.6742662
1.4791951,1.6304226,1.4939393,1.6468812
1.8840538,2.1315405,1.9029179,2.1518962
1.55442,1.8200457,1.5702969,1.8389921
1.4855467,1.7171456,1.4950819,1.7269422
1.4556686,1.7690612,1.4699349,1.7824172
1.5358188,1.7507222,1.5514506,1.7673825
1.4434904,1.661253,1.4574596,1.6761128
1.4414958,1.7122583,1.4519742,1.726894
1.4256696,1.6087356,1.4366541,1.6208229
1.6366853,1.9214332,1.6534925,1.937719
2.162213,2.3715684,2.1828082,2.391907
1.5077344,1.6931654,1.516904,1.7055215
1.6481154,1.7835971,1.6650376,1.7990012
1.4392481,1.649974,1.4497889,1.6629428
1.8790798,2.1399076,1.8846446,2.142382
1.8694571,2.0719125,1.8750901,2.0785563
1.6165982,1.8901972,1.6243936,1.8982054
1.4506836,1.6844844,1.4648339,1.7012821
2.8154893,3.2135112,2.8391666,3.2398558
3.1796818,3.467063,3.2047603,3.492032
2.0346441,2.0979497,2.0544941,2.1161911
2.4380143,2.86179,2.4600291,2.8854923
1.6903155,1.8517587,1.7076395,1.8680279
1.962865,2.3524394,1.9822621,2.3746996
1.5720773,1.8335049,1.5803756,1.8411982
1.4327385,1.6618398,1.4463959,1.6752131
1.4245999,1.6648341,1.4356265,1.6751482
1.6504145,1.9192156,1.6578634,1.9268806
1.5317268,1.7466421,1.5405452,1.7572134
1.5921746,1.8151453,1.6085045,1.8319815
1.7144371,1.8970965,1.731977,1.9150819
2.1994863,2.490413,2.2202873,2.5118625
1.7460333,1.9486773,1.7638433,1.9667007
1.6034896,1.8614347,1.619946,1.8785291
1.4137633,1.60304,1.4265546,1.6173187
1.5507509,1.7810081,1.5593147,1.7905446
1.4202701,1.6280473,1.4334484,1.6417745
1.5211295,1.7286757,1.5300982,1.736899
1.4111893,1.611114,1.4237205,1.6222491
1.7907169,1.9194729,1.8088888,1.9358542
1.9611207,2.1282692,1.9661287,2.1329813
1.4143531,1.5885499,1.4259108,1.6039357
1.6281829,1.826785,1.644903,1.8423232
2.1934845,2.2788556,2.2142525,2.2996166
1.4182405,1.6645365,1.4313167,1.6803664
2.6672926,3.1136508,2.6686313,3.113406
1.772917,1.9638735,1.7792803,1.971455
1.9604906,2.2182395,1.9655027,2.2236083
1.4807081,1.691233,1.4903299,1.7015506
1.5856076,1.8232206,1.5937467,1.831317
1.7132388,1.9107987,1.7201033,1.9180915
1.6370572,1.8691499,1.6538682,1.885664
1.799032,2.0343797,1.805189,2.040504
1.663593,1.9281052,1.6806663,1.9452431
1.4654247,1.6602656,1.4799014,1.6742024
3.3743055,3.504153,3.3729308,3.5040138
2.4251895,2.7085958,2.4276295,2.7111106
1.7393034,1.9088421,1.757057,1.9263918
1.4176689,1.6875259,1.4307139,1.7005213
1.4101495,1.6131427,1.4222267,1.6253246
1.5570126,1.6877761,1.5654967,1.6978759
1.8141721,2.1285744,1.8325253,2.1483288
1.5068622,1.737674,1.5220728,1.7531683
1.8191425,2.1820025,1.8375332,2.2027175
1.4137374,1.6089747,1.4265267,1.6215962
1.4801829,1.6719329,1.4949452,1.6833007
1.4166609,1.6374571,1.4280673,1.6499909
1.5338762,1.80528,1.5426649,1.8143878
1.5894344,1.8580325,1.5975294,1.8659412
1.4105645,1.5519862,1.4229921,1.5637468
3.5113676,3.690566,3.537602,3.7166295
1.5323441,1.7622796,1.541154,1.7709297
1.952233,2.0018518,1.9715605,2.0207014
2.2574644,2.5313618,2.278576,2.552466
1.5455785,1.7263836,1.5613409,1.7422597
1.41522,1.6444921,1.4267172,1.6552317
