nll,nlpd,nll_val,nlpd_val
1.4579574,1.8162984,1.4722732,1.848521
1.5545458,1.9104724,1.5704224,1.9344014
1.4192281,1.8442833,1.4323534,1.8350527
1.5463997,2.0005362,1.5550162,2.032387
1.5375761,1.9364572,1.5463104,1.9796886
1.460683,1.8660094,1.4706966,1.9098988
1.4482217,1.8191379,1.4623101,1.8575159
1.7172743,2.1544275,1.7348384,2.1697557
1.4540198,1.8264269,1.4682469,1.8535299
1.437953,1.7972077,1.4485288,1.7920855
2.5286446,3.10062,2.5305953,3.1407664
2.0633736,2.3348217,2.0677392,2.367545
2.2099626,2.6016123,2.2134943,2.6250217
1.4397103,1.8154248,1.4502362,1.8299167
1.4111073,1.7455583,1.4236249,1.7839369
1.4555414,1.9335759,1.4698043,1.9609631
1.415479,1.8724259,1.4283917,1.8990784
1.6729726,2.06159,1.6901373,2.1037927
1.4178443,1.7517706,1.4308983,1.7718831
1.4877563,1.9715196,1.5026537,1.9980947
1.4114661,1.7671295,1.4240333,1.7760781
1.4107022,1.7748322,1.4231552,1.8043096
1.446782,1.8989706,1.4571203,1.8902882
1.6062818,2.0044994,1.6141869,2.033661
1.484622,1.926835,1.4994642,1.95452
1.7063257,2.097262,1.7237955,2.143722
1.5144684,1.8205283,1.5297958,1.8544176
1.4100298,1.7879887,1.4221708,1.8079994
1.7186829,2.0540302,1.7362592,2.0609062
1.8306922,2.1923244,1.8491695,2.197287
2.028087,2.1938467,2.0478966,2.2153523
1.5218892,1.8177029,1.5373248,1.8376856
1.4126754,1.7127343,1.4253728,1.7430776
1.4245049,1.7276187,1.4355347,1.740298
1.7353969,2.2963228,1.7420691,2.3203442
1.6028004,1.9947424,1.6107447,2.0168097
1.4205048,1.7513934,1.4336936,1.7936056
1.4151884,1.701904,1.4266874,1.737332
1.4293381,1.7915177,1.4428812,1.8250546
1.4101231,1.7747236,1.4224285,1.785681
1.4641047,1.7670739,1.4740489,1.7987418
1.50195,1.8818438,1.5112106,1.9042271
1.5857741,1.9055046,1.5939112,1.9321359
1.4689088,1.7649328,1.4787552,1.7864603
1.420421,1.8227725,1.4316288,1.8387567
1.448138,1.7480115,1.4584436,1.7769053
1.4496613,1.7844127,1.4637865,1.8191304
1.4137869,1.8316126,1.4265797,1.8422089
1.4614496,1.7309443,1.4758427,1.7707096
1.4159878,1.7661228,1.4289341,1.7736975
1.472845,1.7563545,1.4874693,1.7710305
1.4144461,1.7522315,1.4272889,1.7768984
1.4198048,1.7166227,1.4310424,1.7320559
1.4135336,1.8139405,1.4251543,1.8539672
1.4107318,1.7582527,1.4231912,1.7726164
1.4242038,1.7300124,1.4375547,1.7485884
1.5025669,1.85907,1.51771,1.8881718
1.4185153,1.7090893,1.4316058,1.7250341
1.4124851,1.7037245,1.425165,1.7325994
1.4119492,1.6918913,1.4245738,1.7003951
1.417913,1.7344148,1.4292483,1.7602936
1.5937104,1.9115795,1.6100578,1.9257817
1.4340216,1.8063809,1.4477193,1.823985
1.4589647,1.6758131,1.4690188,1.6895744
1.4519933,1.6890581,1.4661746,1.7070122
1.4140861,1.706809,1.4269022,1.716769
1.4199417,1.671833,1.4311728,1.6813699
1.537796,1.7836628,1.5465312,1.8129433
1.5642264,1.8519365,1.5726204,1.8696703
1.449191,1.7260119,1.4594709,1.7503446
1.4242224,1.7388206,1.4375743,1.7490468
1.5142018,1.8447497,1.5232728,1.8601743
1.4114102,1.7345598,1.4239712,1.7486498
1.4100509,1.7922177,1.4223192,1.8106309
1.4235653,1.795284,1.4346341,1.7966665
1.5358611,1.75703,1.5446225,1.7540591
1.4772313,1.7790269,1.4869171,1.7908937
1.5276674,1.8222325,1.5365425,1.8453819
1.5768353,1.8978084,1.5850768,1.8929851
2.013428,2.2685459,2.018103,2.2877834
1.5909058,1.8397444,1.598984,1.8737983
1.7530011,1.9553362,1.7595268,1.9674383
1.7774963,2.0053182,1.783823,2.0142055
1.4960262,1.7678056,1.5053829,1.7796469
1.5673039,1.813417,1.5756602,1.8474346
1.6116524,1.8963684,1.619501,1.8975929
1.6199801,1.8594255,1.6277395,1.867424
