nll,nlpd,nll_val,nlpd_val
1.4795005,8.096636,1.486702,8.118963
1.4547887,3.6958764,1.4629968,3.6946206
1.4460381,2.8186152,1.4544481,2.87388
1.4369498,2.7432518,1.4463842,2.6593854
1.4225639,2.3949933,1.4326392,2.4660983
1.422284,2.3356724,1.4327176,2.3648417
1.4261705,2.4247265,1.4356661,2.3962288
1.4137053,2.257337,1.4244572,2.2725332
1.4131291,2.1250598,1.4244676,2.1204777
1.4150343,2.1152728,1.4271213,2.1184652
1.4197656,2.1505878,1.4322921,2.0964432
1.4281082,2.0296533,1.4408277,2.0351973
1.4421433,2.0193229,1.4556457,2.059139
1.4311478,2.019116,1.4440022,2.1062984
1.4200158,1.9868977,1.4319375,2.0022326
1.4280002,2.0129972,1.4406104,1.9973475
1.4313538,1.9645256,1.4446546,1.9342506
1.4481463,1.9338555,1.4638836,1.9561545
1.4755819,1.9593112,1.493704,1.9411787
1.4716575,1.9416857,1.4897465,1.9496852
1.4742397,1.8980662,1.4923761,1.9115624
1.4624381,1.9128325,1.4792827,1.9130237
1.4675977,1.9190698,1.484772,1.9113863
1.4638748,1.8851388,1.480868,1.9030584
1.4632574,1.8917844,1.4801446,1.9171337
1.4425775,1.8816398,1.4582542,1.8831089
1.4660219,1.8891015,1.481776,1.8586396
1.4576254,1.8688978,1.4729085,1.8983732
1.4521976,1.8418559,1.4674261,1.8686982
1.4515865,1.8340619,1.4662734,1.838735
1.4631469,1.9050215,1.4783802,1.8851528
1.4730352,1.8520025,1.4878546,1.8627331
1.4749825,1.8132097,1.4893272,1.8283615
1.4882424,1.854374,1.5026639,1.860988
1.4985162,1.7920008,1.512297,1.8298165
1.5093598,1.8124734,1.5241451,1.8107542
1.5113848,1.7996364,1.5262399,1.7921818
1.5007107,1.8042606,1.5152587,1.7819405
1.5242195,1.7928597,1.5389386,1.8099153
1.5111698,1.8138422,1.5249648,1.8202717
1.5163397,1.8220712,1.5309334,1.8440528
1.5211942,1.7985513,1.5358572,1.8443205
1.530598,1.7852228,1.5451882,1.7827035
1.5220567,1.7853552,1.5369192,1.7847787
1.5257803,1.7802631,1.5420436,1.7861837
1.5347939,1.7206664,1.5524315,1.744164
1.5128015,1.7814322,1.5287869,1.7723097
1.4936162,1.7635812,1.5082413,1.7583385
1.4916502,1.7768437,1.5066576,1.7755144
1.489401,1.7499276,1.5044839,1.7583859
1.4883285,1.7447844,1.503516,1.7452606
1.4746822,1.7492057,1.4891729,1.7850094
1.4680638,1.7298852,1.4832985,1.7675434
1.4676363,1.7947309,1.4826936,1.7829945
1.4745735,1.7641478,1.4899935,1.8021784
1.4716408,1.7528007,1.4870162,1.755488
1.4619457,1.7686734,1.4775882,1.7448328
1.4675143,1.7301967,1.4828844,1.7511989
1.4678609,1.7468128,1.4830438,1.7512034
1.4693483,1.7668235,1.4845988,1.7384655
1.459718,1.7145314,1.475382,1.748729
1.4582512,1.7211263,1.473962,1.7808027
1.455631,1.7334634,1.4712728,1.762469
1.4556895,1.7202556,1.4714884,1.736079
1.4548604,1.7393812,1.470752,1.7386413
1.449501,1.7348418,1.4659797,1.7280799
1.4577676,1.7353859,1.4751502,1.7758762
1.4615557,1.7312503,1.4789416,1.7420125
1.4591099,1.7412,1.4766085,1.7271299
1.4540782,1.7147439,1.4722819,1.7260443
1.4523022,1.6980569,1.4705048,1.7411965
1.4530625,1.7130467,1.4712462,1.7400924
1.4593775,1.7290615,1.4785459,1.7141621
1.466849,1.6956149,1.4877387,1.7058467
1.4632685,1.7374784,1.4836837,1.7028884
1.4595665,1.7290374,1.4798323,1.714757
1.4509584,1.6984884,1.4706467,1.6994642
1.4492342,1.6935737,1.4687886,1.7157793
1.4456955,1.7198304,1.4644407,1.7124131
1.449761,1.6910148,1.4697127,1.7034684
1.4516189,1.7091446,1.4711303,1.7198484
1.453353,1.687845,1.4733129,1.6988076
1.4519862,1.6782521,1.4718462,1.7077178
1.4578526,1.7030361,1.4777845,1.7165633
1.4531027,1.680269,1.4726521,1.7119236
1.4550802,1.6896896,1.4738868,1.6968665
1.4534478,1.6878933,1.472026,1.7014012
1.4535197,1.6690912,1.4722251,1.6836969
1.4500836,1.6870526,1.4685887,1.702567
1.4455806,1.6790762,1.4641066,1.6977073
1.4503337,1.6827353,1.4689599,1.6887914
1.4526913,1.6837242,1.4727573,1.6932062
1.4513631,1.6699306,1.4712675,1.6756289
1.4492058,1.6909645,1.468789,1.6668793
1.4524678,1.6745158,1.4726584,1.6769668
1.4542193,1.6747589,1.4738573,1.671964
1.4590265,1.6660987,1.4787022,1.6550276
1.4573221,1.6590276,1.4770933,1.6636921
1.4554709,1.6588765,1.4749335,1.6671797
1.4531883,1.6530952,1.47259,1.654916
1.4500741,1.6864829,1.4688597,1.6711906
1.4493991,1.6545843,1.4681115,1.6594844
1.4511232,1.6631438,1.4702928,1.6564829
1.4491507,1.6504692,1.467909,1.6519312
1.4507933,1.6620165,1.4696844,1.6881353
1.4493517,1.685618,1.4679939,1.6753433
1.4462584,1.649558,1.464555,1.6573862
1.4450811,1.6573424,1.4631969,1.6577975
1.4419398,1.6854788,1.4597425,1.6670923
1.4421959,1.653933,1.4600548,1.6780775
1.442564,1.6772543,1.4604746,1.6562421
1.4418292,1.6652027,1.4596399,1.630859
1.4438542,1.6681383,1.4619209,1.6689934
1.4430302,1.6786128,1.4609216,1.6563166
1.4447386,1.6648905,1.4630255,1.667932
1.4441441,1.686539,1.4622649,1.6665499
1.445746,1.6363345,1.4642124,1.6445532
1.4441116,1.6570125,1.4622957,1.6550041
1.4425313,1.6471049,1.460327,1.6520325
1.4428729,1.6600517,1.4607867,1.6562134
1.4433273,1.6401837,1.4613025,1.6541666
1.4434716,1.6419618,1.462077,1.645187
1.4455479,1.6340865,1.46448,1.6236603
1.4445292,1.639008,1.4631834,1.6450684
1.4440643,1.6400567,1.462699,1.6445887
1.4443119,1.6420763,1.4628512,1.6461059
1.4428903,1.6424041,1.4610151,1.6455468
1.4471781,1.6416451,1.4657454,1.6424124
1.4457937,1.6409757,1.4641593,1.6392479
1.4437643,1.6324077,1.462089,1.6408216
1.4463587,1.6432818,1.465054,1.634263
1.4455051,1.6342127,1.4639586,1.6361697
1.4441173,1.6367931,1.4623036,1.6348428
1.4419931,1.6503234,1.4598601,1.6255069
1.4401486,1.6447228,1.4577363,1.6397749
1.4405129,1.637786,1.4581139,1.6369418
1.4419327,1.6443242,1.4597914,1.6553375
