nll,nlpd,nll_val,nlpd_val
1.4795005,8.096636,1.486702,8.118963
1.4563032,6.971831,1.4638638,7.115575
1.4478863,5.832036,1.4562249,6.0638022
1.4461378,6.1776085,1.4561334,6.081137
1.4371687,5.497685,1.4473705,5.7928185
1.438419,5.685389,1.4488008,5.5624104
1.4414496,5.67452,1.450951,5.48655
1.428552,5.69094,1.438491,5.677124
1.4232776,5.185274,1.4335201,4.9396853
1.4185189,4.8599563,1.4289623,4.9790993
1.4143884,4.767807,1.4251858,4.5408516
1.4117615,4.8276587,1.4228988,4.6920094
1.4099188,4.6494813,1.4212196,4.4734173
1.4113865,4.9976125,1.4222237,5.085682
1.4195635,4.3591447,1.4297909,4.3682156
1.4135811,4.22179,1.4240482,4.1169634
1.4113743,4.5201373,1.4221834,4.3009334
1.4098973,4.236766,1.4216014,4.265052
1.4171846,4.1412406,1.4299756,4.0152483
1.4162853,4.477332,1.4290414,4.5576053
1.4178953,4.1268725,1.4307923,4.4789753
1.414096,3.989653,1.4264488,4.029289
1.415647,4.1749682,1.4281037,4.1085997
1.414451,3.7772975,1.4267948,3.7087681
1.4136003,3.93047,1.4259549,3.943968
1.4094814,4.093734,1.420866,4.171923
1.4182503,3.9716089,1.4310876,4.0075665
1.4118195,4.250694,1.4239936,4.1488943
1.4098804,3.5382092,1.4217254,3.6984558
1.4096667,3.8041384,1.4214938,3.751039
1.4136382,3.5847993,1.4261389,3.6556134
1.4205848,3.7412896,1.4335728,3.7539024
1.4200146,3.5617406,1.432855,3.6429927
1.4350781,3.822322,1.4486135,3.9648554
1.4480782,3.2706237,1.4620703,3.42889
1.4653378,3.6084092,1.4798722,3.7443504
1.4635713,3.6095624,1.4780283,3.8450043
1.4475611,3.4121668,1.4615762,3.5127277
1.5004759,3.4793656,1.5158058,3.4238284
1.4640362,3.4766676,1.4785113,3.4975274
1.4721396,3.226421,1.4868389,3.427855
1.4793601,3.6586556,1.4942851,3.621936
1.496301,3.294838,1.5116038,3.3693
1.4745541,3.5115318,1.4893475,3.524495
1.480441,3.7289226,1.4954059,3.5830674
1.5080236,3.2258022,1.5235113,3.0838447
1.4474137,3.182909,1.4613284,3.098248
1.4148794,3.381151,1.4272698,3.3189986
1.4142693,3.1243465,1.4266194,3.281658
1.4142754,3.054688,1.4266399,3.0541618
1.4142084,3.1020725,1.4266118,3.205202
1.4153335,3.117988,1.4260004,3.1539712
1.4233794,3.0700922,1.4335557,3.3039675
1.4198624,3.0695457,1.4302516,3.0082965
1.4102228,3.3369408,1.4215697,3.2721193
1.4110135,3.1234937,1.4222249,3.0971637
1.4250113,3.277681,1.4352823,3.190973
1.4128809,3.014764,1.4239292,2.9549267
1.4114302,3.2360156,1.422716,3.3361247
1.410013,3.0033627,1.4215758,3.071983
1.4251568,2.9264336,1.4354846,3.007622
1.4270883,3.2567546,1.4373797,3.2482321
1.4307557,2.9689877,1.4408863,2.9539099
1.4200879,3.0006468,1.4307092,2.9772325
1.4192349,3.1360781,1.4299332,3.2322018
1.4392354,3.0869212,1.44914,3.0452642
1.4110396,2.7686405,1.422516,2.8726954
1.4101568,2.633951,1.4222503,2.6604762
1.4098442,2.937403,1.4216328,2.9021688
1.4161304,2.7942908,1.4271557,2.863415
1.41805,2.7204185,1.4289681,2.895106
1.4152058,2.9000986,1.4263318,2.990804
1.4105662,2.7140682,1.4228263,2.81736
1.4292367,2.7288597,1.4426959,2.7476487
1.4152247,2.918145,1.4279794,2.9469037
1.4098548,2.7867868,1.4217618,2.7515695
1.4717114,2.795714,1.4810517,2.9103868
1.4713279,2.7922492,1.4806836,2.9325056
