nll,nlpd,nll_val,nlpd_val
1.4795005,8.096636,1.486702,8.118963
1.4737604,7.490974,1.4810101,7.6188436
1.4685692,7.2669573,1.47609,7.4712324
1.4669434,7.48458,1.4753047,7.3698874
1.4635986,7.03776,1.4721057,7.3982997
1.4622954,7.113779,1.4710851,6.931732
1.4618982,7.519654,1.4702511,7.254071
1.4571649,7.4447885,1.4655875,7.4997897
1.4541106,6.7780423,1.4626825,6.459991
1.4504488,6.4519086,1.4590782,6.6795487
1.4476753,6.381765,1.4564422,5.99569
1.4449722,6.5513453,1.4537914,6.352184
1.4418118,6.270946,1.4505643,6.038092
1.4423285,6.785811,1.45097,6.88436
1.4450743,5.942133,1.4537575,5.9623084
1.4418111,5.87525,1.450318,5.6660466
1.439187,6.236446,1.4479092,5.9603224
1.4352955,6.0572724,1.4440991,6.0587535
1.4306273,5.79665,1.4397428,5.606543
1.4300848,6.371657,1.4392246,6.487288
1.4285841,5.8568263,1.437776,6.3609548
1.4287817,5.875037,1.4379616,5.8797936
1.4276389,6.23721,1.4368725,6.1287546
1.427032,5.35073,1.4363116,5.267265
1.4263085,5.8735385,1.4357274,5.858716
1.4288255,5.890315,1.4382758,5.9893637
1.424004,5.9169097,1.4337603,6.079011
1.4251231,6.306207,1.4347802,6.143546
1.4255778,5.063262,1.4352435,5.3400397
1.4253405,5.575396,1.4351282,5.5225034
1.4229661,5.299336,1.4328493,5.336137
1.4212383,5.8053985,1.4312972,5.7814674
1.420916,5.317276,1.4310122,5.4320436
1.4187242,5.8294034,1.4289552,6.026666
1.4170264,5.007409,1.4273621,5.3082743
1.4156123,5.248496,1.4260814,5.446609
1.4151126,5.2955437,1.4256551,5.5780525
1.41525,5.138061,1.4257852,5.293496
1.4130127,5.1844826,1.4237565,5.0746436
1.4135118,5.14256,1.4241868,5.161385
1.4128926,5.000235,1.4236338,5.2482095
1.4124227,5.542927,1.4232231,5.5403967
1.4118794,4.89394,1.4227568,5.065828
1.4119496,5.2070327,1.4228547,5.1527824
1.4115869,5.703106,1.4225396,5.419623
1.4110489,4.731419,1.4221247,4.436053
1.4120345,5.083436,1.4229302,4.849381
1.4133263,5.2169285,1.4240673,5.0853424
1.4130694,4.7233934,1.4238534,4.937978
1.4128381,4.70722,1.4236258,4.635942
1.4126588,4.693881,1.4235231,4.9002504
1.4147155,4.7069345,1.425357,4.7074957
1.4154841,4.685716,1.426034,5.1029625
1.4152685,4.736017,1.4258404,4.6463213
1.4138002,5.329938,1.4245076,5.1589694
1.4140065,4.937701,1.4246938,4.891272
1.4152709,5.173434,1.4258295,5.0229483
1.414074,4.7211447,1.424767,4.5573564
1.4137509,5.2443075,1.4244854,5.32298
1.4132196,5.1587615,1.424031,5.0999103
1.4146094,4.5786347,1.4252223,4.701223
1.4145018,5.192286,1.4251057,5.216987
1.4146404,4.5501523,1.4252325,4.5984526
1.4138907,4.7584844,1.4245707,4.6235504
1.4137125,5.1908345,1.4243963,5.338978
1.4145039,4.972371,1.4251028,4.823264
1.4122928,4.4964166,1.4231099,4.6967955
1.4116279,4.3386683,1.4225265,4.3294816
1.4118295,4.8753095,1.4226891,4.765091
1.4125347,4.5852656,1.4233233,4.648943
1.4126884,4.4695563,1.4234293,4.764272
1.4124473,4.96859,1.4231986,5.0512886
1.411256,4.531992,1.4221755,4.7199435
1.4103745,4.46298,1.4214549,4.499482
1.4106451,5.1118693,1.4216739,5.101616
1.4110346,4.522838,1.4219769,4.475734
1.4137274,4.248224,1.4243785,4.4074306
1.4139639,4.554472,1.4246141,4.7730703
1.4152453,4.2388053,1.4258053,4.36929
1.4133822,4.2039967,1.4241372,4.247692
1.4125645,4.469872,1.4233948,4.7216697
1.4120337,4.8731666,1.4228994,4.7790174
1.4119896,5.179539,1.4228663,5.1882997
1.4108262,4.5415797,1.4219087,4.7673244
1.4114261,4.6316395,1.4224161,4.6185117
1.4108534,5.128,1.4219218,5.128386
1.410985,4.5303206,1.4220113,4.4440126
1.4108518,4.387925,1.4218959,4.5160394
1.4112635,4.4868565,1.4222379,4.4242625
1.4121552,4.5377574,1.4230044,4.583386
1.410797,4.622174,1.4218328,4.6880198
1.4101005,4.845993,1.4213058,5.042811
1.4102095,4.5885735,1.4213897,4.6430135
1.4104745,4.5926695,1.4215989,4.5160146
1.410058,4.9183016,1.4213016,4.915527
1.4097981,4.72603,1.4211389,4.8335824
1.4096919,3.9875512,1.4211789,4.036403
1.4096901,4.1110334,1.4211376,4.0672655
1.4097406,4.4160175,1.4211258,4.6875243
1.409835,4.060113,1.4211621,4.0531707
1.4102353,4.5108356,1.4214616,4.5703106
1.4102002,3.954888,1.4214562,4.1512628
1.4099908,4.6945653,1.4213517,4.887408
1.4101374,4.2162366,1.4214593,4.4607573
1.4098859,4.4733167,1.4212769,4.48354
1.4100063,4.6431513,1.4214036,4.6167197
1.4102616,4.392957,1.4216012,4.5008073
1.4104495,4.343461,1.421736,4.49087
1.4109285,4.3260894,1.4221119,4.3726587
1.4107559,4.163069,1.4219705,4.3761916
1.4105846,4.6710405,1.4218245,4.707655
